"region","site_code","transect","quadrat_meter","taxon_id","abundance_5.6","abundance_4.0","abundance_2.8","abundance_2.0","abundance_1.4","abundance_1.0","abundance_0.71","abundance_0.5","taxon_abundance_total","year","quadrat_unique_code","transect_unique_code","site_unique_code"
"OR","D","U3","m4","Alvania compacta",NA,NA,NA,NA,NA,2,NA,NA,2,"2019","OR.D.U3.m4.2019","OR.D.U3.2019","OR.D.2019"
"OR","D","U3","m4","Photis brevipes",NA,NA,NA,NA,NA,2,NA,NA,2,"2019","OR.D.U3.m4.2019","OR.D.U3.2019","OR.D.2019"
"OR","D","U3","m4","bivalve A",NA,NA,NA,NA,NA,NA,1,NA,1,"2019","OR.D.U3.m4.2019","OR.D.U3.2019","OR.D.2019"
"OR","D","U3","m4","Mytilidae",NA,NA,NA,NA,NA,NA,NA,1,1,"2019","OR.D.U3.m4.2019","OR.D.U3.2019","OR.D.2019"
"OR","B","L6","m4","Lacuna vincta",NA,NA,NA,1,NA,NA,NA,NA,1,"2019","OR.B.L6.m4.2019","OR.B.L6.2019","OR.B.2019"
"OR","B","L6","m4","Platynereis bicanaliculata",NA,NA,NA,NA,NA,1,1,NA,2,"2019","OR.B.L6.m4.2019","OR.B.L6.2019","OR.B.2019"
"OR","B","L6","m4","Photis brevipes",NA,NA,NA,NA,1,1,1,NA,3,"2019","OR.B.L6.m4.2019","OR.B.L6.2019","OR.B.2019"
"OR","B","L6","m4","Crepidula sp.",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.B.L6.m4.2019","OR.B.L6.2019","OR.B.2019"
"OR","B","L6","m4","Nereis sp.",NA,NA,NA,NA,NA,NA,3,1,4,"2019","OR.B.L6.m4.2019","OR.B.L6.2019","OR.B.2019"
"OR","A","L4","m16","Platynereis bicanaliculata",NA,NA,NA,1,2,2,16,12,33,"2019","OR.A.L4.m16.2019","OR.A.L4.2019","OR.A.2019"
"OR","A","L4","m16","Pontogeneia sp.",NA,NA,NA,NA,1,1,NA,NA,2,"2019","OR.A.L4.m16.2019","OR.A.L4.2019","OR.A.2019"
"OR","A","L4","m16","Ampithoe lacertosa",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","OR.A.L4.m16.2019","OR.A.L4.2019","OR.A.2019"
"OR","A","L4","m16","Caprella laeviuscula",NA,NA,NA,NA,NA,1,1,NA,2,"2019","OR.A.L4.m16.2019","OR.A.L4.2019","OR.A.2019"
"OR","A","L4","m16","Pentidotea sp.",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.A.L4.m16.2019","OR.A.L4.2019","OR.A.2019"
"OR","A","L4","m16","Lacuna vincta",NA,NA,NA,NA,NA,1,4,2,7,"2019","OR.A.L4.m16.2019","OR.A.L4.2019","OR.A.2019"
"OR","A","L4","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,1,1,2,"2019","OR.A.L4.m16.2019","OR.A.L4.2019","OR.A.2019"
"OR","A","L5","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,3,1,4,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m16","Platynereis bicanaliculata",NA,NA,NA,NA,2,NA,14,11,27,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m16","Pentidotea sp.",NA,NA,NA,NA,NA,5,NA,NA,5,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m16","Caridea",NA,NA,NA,NA,3,NA,NA,NA,3,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m16","Ampithoe lacertosa",NA,NA,NA,NA,NA,1,1,NA,2,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m16","Lacuna vincta",NA,NA,NA,NA,NA,NA,3,4,7,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m16","Alvania compacta",NA,NA,NA,NA,NA,NA,1,1,2,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m16","Caprella laeviuscula",NA,NA,NA,NA,NA,NA,1,NA,1,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m16","Mytilidae",NA,NA,NA,NA,NA,NA,NA,1,1,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m16","Pontogeneia sp.",NA,NA,NA,NA,NA,NA,NA,2,2,"2019","OR.A.L5.m16.2019","OR.A.L5.2019","OR.A.2019"
"OR","C","U3","m4","bivalve A",1,NA,NA,NA,NA,NA,1,NA,2,"2019","OR.C.U3.m4.2019","OR.C.U3.2019","OR.C.2019"
"OR","C","U3","m4","Lacuna variegata",NA,NA,1,1,2,NA,NA,NA,4,"2019","OR.C.U3.m4.2019","OR.C.U3.2019","OR.C.2019"
"OR","C","U3","m4","Pentidotea resecata",NA,NA,NA,1,NA,NA,NA,NA,1,"2019","OR.C.U3.m4.2019","OR.C.U3.2019","OR.C.2019"
"OR","C","U3","m4","Platynereis bicanaliculata",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","OR.C.U3.m4.2019","OR.C.U3.2019","OR.C.2019"
"OR","C","U3","m4","Lacuna vincta",NA,NA,NA,NA,NA,3,1,1,5,"2019","OR.C.U3.m4.2019","OR.C.U3.2019","OR.C.2019"
"OR","C","U3","m4","Ampithoe lacertosa",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.C.U3.m4.2019","OR.C.U3.2019","OR.C.2019"
"OR","C","U3","m4","Photis brevipes",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.C.U3.m4.2019","OR.C.U3.2019","OR.C.2019"
"OR","C","U3","m4","Exogone sp.",NA,NA,NA,NA,NA,NA,1,NA,1,"2019","OR.C.U3.m4.2019","OR.C.U3.2019","OR.C.2019"
"OR","C","U3","m4","Mytilidae",NA,NA,NA,NA,NA,NA,NA,1,1,"2019","OR.C.U3.m4.2019","OR.C.U3.2019","OR.C.2019"
"OR","E","U3","m4","Platynereis bicanaliculata",NA,NA,3,3,2,NA,3,NA,11,"2019","OR.E.U3.m4.2019","OR.E.U3.2019","OR.E.2019"
"OR","E","U3","m4","Pentidotea sp.",NA,NA,NA,1,NA,NA,NA,NA,1,"2019","OR.E.U3.m4.2019","OR.E.U3.2019","OR.E.2019"
"OR","E","U3","m4","Lacuna vincta",NA,NA,NA,1,NA,NA,NA,NA,1,"2019","OR.E.U3.m4.2019","OR.E.U3.2019","OR.E.2019"
"OR","E","U3","m4","Monocorophium acherusicum",NA,NA,NA,NA,1,NA,1,NA,2,"2019","OR.E.U3.m4.2019","OR.E.U3.2019","OR.E.2019"
"OR","E","U3","m4","bivalve B",NA,NA,NA,NA,NA,NA,1,NA,1,"2019","OR.E.U3.m4.2019","OR.E.U3.2019","OR.E.2019"
"OR","E","U3","m4","Exogone sp.",NA,NA,NA,NA,NA,NA,1,1,2,"2019","OR.E.U3.m4.2019","OR.E.U3.2019","OR.E.2019"
"OR","E","U3","m4","bivalve A",NA,NA,NA,NA,NA,NA,NA,1,1,"2019","OR.E.U3.m4.2019","OR.E.U3.2019","OR.E.2019"
"OR","A","L6","m16","Platynereis bicanaliculata",NA,NA,3,2,4,9,26,24,68,"2019","OR.A.L6.m16.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m16","Mytilidae",NA,NA,NA,NA,NA,NA,NA,1,1,"2019","OR.A.L6.m16.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m16","Lacuna variegata",NA,NA,NA,NA,2,1,NA,NA,3,"2019","OR.A.L6.m16.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m16","Pontogeneia sp.",NA,NA,NA,NA,1,NA,1,3,5,"2019","OR.A.L6.m16.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m16","Lacuna vincta",NA,NA,NA,NA,NA,2,10,10,22,"2019","OR.A.L6.m16.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m16","Ampithoe lacertosa",NA,NA,NA,NA,NA,NA,2,NA,2,"2019","OR.A.L6.m16.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,1,NA,1,"2019","OR.A.L6.m16.2019","OR.A.L6.2019","OR.A.2019"
"OR","E","L5","m16","Platynereis bicanaliculata",NA,NA,NA,8,11,16,10,2,47,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Megamoera subtener",NA,NA,NA,2,1,NA,NA,NA,3,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Pentidotea resecata",NA,NA,NA,5,NA,NA,NA,NA,5,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Alvania compacta",NA,NA,NA,1,2,4,9,1,17,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","bivalve A",NA,NA,NA,1,NA,1,NA,1,3,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Lacuna variegata",NA,NA,NA,2,NA,NA,NA,NA,2,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Pentidotea sp.",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Pontogeneia sp.",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Exogone sp.",NA,NA,NA,NA,NA,NA,1,NA,1,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Lacuna vincta",NA,NA,NA,NA,NA,3,1,8,12,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Mytilidae",NA,NA,NA,NA,NA,1,NA,2,3,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","E","L5","m16","Monocorophium acherusicum",NA,NA,NA,NA,NA,NA,NA,1,1,"2019","OR.E.L5.m16.2019","OR.E.L5.2019","OR.E.2019"
"OR","A","L5","m4","Alia thick",NA,NA,2,NA,NA,NA,NA,NA,2,"2019","OR.A.L5.m4.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m4","Ampithoe lacertosa",NA,NA,NA,2,2,3,NA,NA,7,"2019","OR.A.L5.m4.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m4","Platynereis bicanaliculata",NA,NA,NA,NA,2,2,11,7,22,"2019","OR.A.L5.m4.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m4","Pentidotea resecata",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","OR.A.L5.m4.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m4","Lacuna vincta",NA,NA,NA,NA,NA,1,7,1,9,"2019","OR.A.L5.m4.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m4","Pontogeneia sp.",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.A.L5.m4.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m4","Alvania compacta",NA,NA,NA,NA,NA,NA,4,NA,4,"2019","OR.A.L5.m4.2019","OR.A.L5.2019","OR.A.2019"
"OR","A","L5","m4","Photis brevipes",NA,NA,NA,NA,NA,1,1,1,3,"2019","OR.A.L5.m4.2019","OR.A.L5.2019","OR.A.2019"
"OR","B","L5","m4","Lacuna vincta",NA,NA,NA,NA,NA,NA,1,NA,1,"2019","OR.B.L5.m4.2019","OR.B.L5.2019","OR.B.2019"
"OR","B","L5","m4","Ampithoe lacertosa",NA,NA,NA,NA,3,NA,2,NA,5,"2019","OR.B.L5.m4.2019","OR.B.L5.2019","OR.B.2019"
"OR","A","L6","m4","Alia thick",NA,2,2,NA,NA,NA,NA,NA,4,"2019","OR.A.L6.m4.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m4","Platynereis bicanaliculata",NA,NA,1,3,13,8,6,5,36,"2019","OR.A.L6.m4.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m4","Pentidotea resecata",NA,NA,NA,3,NA,NA,NA,NA,3,"2019","OR.A.L6.m4.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m4","Ampithoe lacertosa",NA,NA,NA,NA,1,NA,1,1,3,"2019","OR.A.L6.m4.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m4","Lacuna vincta",NA,NA,NA,NA,NA,1,7,5,13,"2019","OR.A.L6.m4.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m4","Pentidotea sp.",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.A.L6.m4.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m4","Photis brevipes",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.A.L6.m4.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","L6","m4","Anisogammarus pugettensis",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.A.L6.m4.2019","OR.A.L6.2019","OR.A.2019"
"OR","A","U1","m4","Platynereis bicanaliculata",NA,NA,NA,NA,NA,7,1,1,9,"2019","OR.A.U1.m4.2019","OR.A.U1.2019","OR.A.2019"
"OR","A","U1","m4","Aoroides sp.",NA,NA,NA,NA,NA,NA,1,NA,1,"2019","OR.A.U1.m4.2019","OR.A.U1.2019","OR.A.2019"
"OR","A","U1","m4","Caprella laeviuscula",NA,NA,NA,NA,NA,NA,NA,1,1,"2019","OR.A.U1.m4.2019","OR.A.U1.2019","OR.A.2019"
"OR","A","U1","m4","Mytilidae",NA,NA,NA,NA,NA,NA,NA,1,1,"2019","OR.A.U1.m4.2019","OR.A.U1.2019","OR.A.2019"
"OR","B","U1","m16","EMPTY",0,0,0,0,0,0,0,0,0,"2019","OR.B.U1.m16.2019","OR.B.U1.2019","OR.B.2019"
"OR","A","U2","m16","Lacuna variegata",NA,NA,NA,NA,1,NA,3,2,6,"2019","OR.A.U2.m16.2019","OR.A.U2.2019","OR.A.2019"
"OR","A","U2","m16","Platynereis bicanaliculata",NA,NA,NA,NA,NA,2,2,2,6,"2019","OR.A.U2.m16.2019","OR.A.U2.2019","OR.A.2019"
"OR","A","U2","m16","Pontogeneia sp.",NA,NA,NA,NA,NA,NA,1,NA,1,"2019","OR.A.U2.m16.2019","OR.A.U2.2019","OR.A.2019"
"OR","A","U2","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,1,1,2,"2019","OR.A.U2.m16.2019","OR.A.U2.2019","OR.A.2019"
"OR","A","U1","m16","Platynereis bicanaliculata",NA,NA,NA,NA,1,NA,NA,1,2,"2019","OR.A.U1.m16.2019","OR.A.U1.2019","OR.A.2019"
"OR","A","U1","m16","Pontogeneia sp.",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","OR.A.U1.m16.2019","OR.A.U1.2019","OR.A.2019"
"OR","A","U1","m16","Lacuna variegata",NA,NA,NA,NA,NA,1,NA,2,3,"2019","OR.A.U1.m16.2019","OR.A.U1.2019","OR.A.2019"
"OR","A","U1","m16","Photis brevipes",NA,NA,NA,NA,NA,1,NA,NA,1,"2019","OR.A.U1.m16.2019","OR.A.U1.2019","OR.A.2019"
"OR","A","U1","m16","Alvania compacta",NA,NA,NA,NA,NA,NA,1,1,2,"2019","OR.A.U1.m16.2019","OR.A.U1.2019","OR.A.2019"
"OR","A","U2","m4","Platynereis bicanaliculata",NA,NA,NA,NA,1,NA,3,NA,4,"2019","OR.A.U2.m4.2019","OR.A.U2.2019","OR.A.2019"
"OR","A","U2","m4","Lacuna vincta",NA,NA,NA,NA,NA,NA,NA,2,2,"2019","OR.A.U2.m4.2019","OR.A.U2.2019","OR.A.2019"
"WA","A","L4","m4","Lacuna vincta",1,NA,5,3,1,NA,NA,NA,10,"2019","WA.A.L4.m4.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m4","Platynereis bicanaliculata",1,NA,NA,NA,NA,1,NA,NA,2,"2019","WA.A.L4.m4.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m4","Caprella laeviuscula",NA,NA,1,4,2,2,2,1,12,"2019","WA.A.L4.m4.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m4","Lacuna variegata",NA,NA,NA,1,NA,NA,NA,NA,1,"2019","WA.A.L4.m4.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m4","Photis brevipes",NA,NA,NA,1,4,4,2,NA,11,"2019","WA.A.L4.m4.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m4","Ampithoe lacertosa",NA,NA,NA,1,1,NA,NA,NA,2,"2019","WA.A.L4.m4.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m4","Aoroides sp.",NA,NA,NA,NA,1,2,NA,NA,3,"2019","WA.A.L4.m4.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m16","Pugettia richii",NA,1,NA,1,NA,NA,NA,NA,2,"2019","WA.A.L4.m16.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m16","Caprella laeviuscula",NA,NA,9,61,47,22,8,9,156,"2019","WA.A.L4.m16.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m16","Aoroides sp.",NA,NA,NA,27,11,1,5,2,46,"2019","WA.A.L4.m16.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m16","Platynereis bicanaliculata",NA,1,1,4,4,NA,NA,NA,10,"2019","WA.A.L4.m16.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m16","Photis brevipes",NA,NA,NA,6,6,1,2,1,16,"2019","WA.A.L4.m16.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m16","Eulalia sp.",NA,NA,NA,NA,NA,3,NA,NA,3,"2019","WA.A.L4.m16.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m16","Lacuna vincta",NA,2,1,3,NA,NA,NA,NA,6,"2019","WA.A.L4.m16.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L4","m16","Anisogammarus pugettensis",NA,NA,NA,4,NA,NA,NA,NA,4,"2019","WA.A.L4.m16.2019","WA.A.L4.2019","WA.A.2019"
"WA","A","L5","m4","Pentidotea resecata",1,NA,NA,NA,NA,NA,NA,NA,1,"2019","WA.A.L5.m4.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m4","Ampithoe lacertosa",1,NA,3,NA,NA,NA,NA,NA,4,"2019","WA.A.L5.m4.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m4","Lacuna vincta",NA,5,18,20,37,23,7,NA,110,"2019","WA.A.L5.m4.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m4","Caprella laeviuscula",NA,6,29,43,39,28,5,2,152,"2019","WA.A.L5.m4.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m4","Eulalia sp.",NA,NA,2,6,NA,NA,NA,NA,8,"2019","WA.A.L5.m4.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m4","Lacuna variegata",NA,NA,6,3,NA,NA,NA,NA,9,"2019","WA.A.L5.m4.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m4","Photis brevipes",NA,NA,NA,1,3,13,4,NA,21,"2019","WA.A.L5.m4.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m4","Anisogammarus pugettensis",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","WA.A.L5.m4.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m4","Platynereis bicanaliculata",NA,NA,NA,NA,1,1,NA,NA,2,"2019","WA.A.L5.m4.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m16","Ampithoe lacertosa",1,NA,1,NA,NA,NA,NA,NA,2,"2019","WA.A.L5.m16.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m16","Lacuna vincta",NA,5,11,9,5,2,NA,NA,32,"2019","WA.A.L5.m16.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m16","Lacuna variegata",NA,NA,4,NA,NA,NA,NA,NA,4,"2019","WA.A.L5.m16.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m16","Caprella laeviuscula",NA,NA,28,13,20,35,3,2,101,"2019","WA.A.L5.m16.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m16","Platynereis bicanaliculata",2,3,1,1,NA,NA,NA,NA,7,"2019","WA.A.L5.m16.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m16","Aoroides sp.",NA,NA,8,3,1,2,NA,NA,14,"2019","WA.A.L5.m16.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m16","Phoxocephalidae",NA,NA,NA,1,NA,NA,NA,NA,1,"2019","WA.A.L5.m16.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m16","Pugettia richii",NA,1,NA,NA,NA,NA,NA,NA,1,"2019","WA.A.L5.m16.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L5","m16","Photis brevipes",NA,NA,NA,3,NA,1,NA,NA,4,"2019","WA.A.L5.m16.2019","WA.A.L5.2019","WA.A.2019"
"WA","A","L6","m4","Ampithoe lacertosa",1,2,2,4,2,5,4,NA,20,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Lacuna vincta",4,21,21,15,25,11,1,1,99,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Lacuna variegata",1,3,13,NA,1,NA,NA,NA,18,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Caprella laeviuscula",10,27,211,59,79,27,1,6,420,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Platynereis bicanaliculata",1,NA,1,2,1,NA,NA,NA,5,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Aoroides sp.",NA,NA,6,11,9,8,1,NA,35,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Photis brevipes",NA,NA,8,18,28,29,7,1,91,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Mytilidae",NA,NA,NA,1,NA,NA,NA,NA,1,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Phyllodocidae",NA,NA,NA,1,NA,NA,NA,NA,1,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Protohyale sp.",NA,NA,NA,NA,NA,1,NA,1,2,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m4","Anisogammarus pugettensis",NA,NA,NA,1,NA,NA,NA,NA,1,"2019","WA.A.L6.m4.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m16","Lacuna vincta",1,2,4,9,6,3,1,NA,26,"2019","WA.A.L6.m16.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m16","Lacuna variegata",NA,NA,1,NA,NA,NA,NA,NA,1,"2019","WA.A.L6.m16.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m16","Caprella laeviuscula",2,12,36,88,88,34,14,5,279,"2019","WA.A.L6.m16.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m16","Platynereis bicanaliculata",NA,NA,NA,3,NA,NA,NA,NA,3,"2019","WA.A.L6.m16.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m16","Ampithoe lacertosa",2,1,NA,NA,NA,1,NA,NA,4,"2019","WA.A.L6.m16.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m16","Aoroides sp.",NA,NA,NA,NA,3,1,NA,NA,4,"2019","WA.A.L6.m16.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","L6","m16","Photis brevipes",NA,NA,NA,NA,1,1,NA,NA,2,"2019","WA.A.L6.m16.2019","WA.A.L6.2019","WA.A.2019"
"WA","A","U1","m4","Platynereis bicanaliculata",1,1,NA,NA,NA,NA,NA,NA,2,"2019","WA.A.U1.m4.2019","WA.A.U1.2019","WA.A.2019"
"WA","A","U1","m16","Ampithoe lacertosa",1,1,1,NA,NA,NA,NA,NA,3,"2019","WA.A.U1.m16.2019","WA.A.U1.2019","WA.A.2019"
"WA","A","U1","m16","Anisogammarus pugettensis",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","WA.A.U1.m16.2019","WA.A.U1.2019","WA.A.2019"
"WA","A","U1","m16","Allorchestes sp.",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","WA.A.U1.m16.2019","WA.A.U1.2019","WA.A.2019"
"WA","A","U1","m16","Platynereis bicanaliculata",NA,1,NA,NA,NA,NA,NA,NA,1,"2019","WA.A.U1.m16.2019","WA.A.U1.2019","WA.A.2019"
"WA","A","U1","m16","Lacuna vincta",NA,NA,1,1,1,NA,NA,NA,3,"2019","WA.A.U1.m16.2019","WA.A.U1.2019","WA.A.2019"
"WA","A","U2","m4","Platynereis bicanaliculata",1,NA,1,1,NA,NA,NA,NA,3,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m4","Eulalia sp.",1,NA,NA,NA,NA,NA,NA,NA,1,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m4","Lacuna vincta",NA,1,NA,2,NA,NA,NA,NA,3,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m4","Anisogammarus pugettensis",NA,NA,NA,1,5,8,NA,NA,14,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m4","Lacuna variegata",NA,NA,NA,2,NA,NA,NA,NA,2,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m4","Caprella laeviuscula",NA,NA,NA,2,NA,NA,1,NA,3,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m4","Aoroides sp.",NA,NA,NA,2,1,1,NA,NA,4,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m4","Ampithoe lacertosa",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m4","Photis brevipes",NA,NA,NA,NA,1,1,NA,NA,2,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m4","Pentidotea resecata",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","WA.A.U2.m4.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m16","Caprella laeviuscula",NA,NA,1,NA,1,NA,NA,NA,2,"2019","WA.A.U2.m16.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m16","Lacuna variegata",NA,NA,NA,1,1,NA,NA,NA,2,"2019","WA.A.U2.m16.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m16","Lacuna vincta",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","WA.A.U2.m16.2019","WA.A.U2.2019","WA.A.2019"
"WA","A","U2","m16","Pentidotea sp.",NA,NA,NA,NA,1,NA,NA,NA,1,"2019","WA.A.U2.m16.2019","WA.A.U2.2019","WA.A.2019"
